,year,week,name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_int,defense_int_tds,defense_misc_tds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_tot,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpmade,kicking_xpmissed,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_first_down,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_first_down,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_ret,puntret_tds,puntret_tot,puntret_touchback,puntret_yds,receiving_lng,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_first_down,rushing_lng,rushing_loss,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
402,2015.0,11.0,S.Diggs,00-0031588,yes,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,9.0,0.0,0.0,0.0,,21.0,66.0,,,,,,,,,
274,2015.0,12.0,S.Diggs,00-0031588,no,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,16.0,4.0,4.0,0.0,0.0,0.0,,9.0,31.0,,,,,,,,,
509,2015.0,13.0,S.Diggs,00-0031588,yes,MIN,WR,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,14.0,2.0,6.0,0.0,0.0,0.0,,6.0,22.0,1.0,,-6.0,,0.0,0.0,0.0,,-6.0
32,2015.0,14.0,S.Diggs,00-0031588,no,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,7.0,0.0,0.0,0.0,,11.0,12.0,,,,,,,,,
277,2015.0,15.0,S.Diggs,00-0031588,yes,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,22.0,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,3.0,4.0,2.0,0.0,0.0,,36.0,55.0,,,,,,,,,
541,2015.0,16.0,S.Diggs,00-0031588,yes,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,5.0,0.0,0.0,0.0,,9.0,19.0,,,,,,,,,
712,2015.0,17.0,S.Diggs,00-0031588,no,MIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,2.0,0.0,0.0,0.0,,3.0,8.0,,,,,,,,,
411,2015.0,1.0,S.Draughn,00-0028202,no,CLE,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,27.0,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,4.0,,0.0,0.0,0.0,,4.0
322,2015.0,2.0,S.Draughn,00-0028202,yes,CLE,RB,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,31.0,,31.0,1.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,2015.0,3.0,S.Draughn,00-0028202,yes,CLE,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,2.0,,,,,,,,,
664,2015.0,4.0,S.Draughn,00-0028202,no,CLE,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,0.0,0.0,0.0,,0.0,-1.0,1.0,,6.0,,0.0,0.0,0.0,,6.0
426,2015.0,6.0,S.Draughn,00-0028202,yes,CLE,RB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,19.0,2.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2015.0,9.0,S.Draughn,00-0028202,yes,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,5.0,0.0,0.0,0.0,,34.0,38.0,16.0,,30.0,,0.0,0.0,0.0,,58.0
717,2015.0,11.0,S.Draughn,00-0028202,no,SF,RB,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,8.0,11.0,0.0,0.0,0.0,,41.0,40.0,12.0,,9.0,,0.0,0.0,0.0,,37.0
803,2015.0,12.0,S.Draughn,00-0028202,yes,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,5.0,0.0,0.0,0.0,,39.0,35.0,15.0,,19.0,,0.0,0.0,0.0,,51.0
409,2015.0,13.0,S.Draughn,00-0028202,no,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,5.0,6.0,0.0,0.0,0.0,,45.0,50.0,13.0,,7.0,,1.0,0.0,0.0,,36.0
739,2015.0,14.0,S.Draughn,00-0028202,no,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,3.0,0.0,0.0,0.0,,5.0,8.0,11.0,,15.0,,0.0,0.0,0.0,,43.0
934,2015.0,15.0,S.Draughn,00-0028202,yes,SF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,14.0,,,,,,,,,,,,,,,,,4.0,1.0,2.0,0.0,0.0,0.0,,5.0,4.0,9.0,,14.0,,0.0,0.0,0.0,,38.0
556,2015.0,2.0,S.Floyd,00-0030574,yes,MIN,DT,2.0,0.0,,,,0.0,,,,,1.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2015.0,3.0,S.Floyd,00-0030574,yes,MIN,DT,2.0,0.0,,,,0.0,,,,,2.0,,0.5,-4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,2015.0,4.0,S.Floyd,00-0030574,no,MIN,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2015.0,6.0,S.Floyd,00-0030574,yes,MIN,DT,1.0,0.0,,,,0.0,,,,,1.0,,0.5,-7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2015.0,11.0,S.Floyd,00-0030574,yes,MIN,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2015.0,12.0,S.Floyd,00-0030574,no,MIN,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2015.0,13.0,S.Floyd,00-0030574,yes,MIN,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2015.0,14.0,S.Floyd,00-0030574,no,MIN,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2015.0,15.0,S.Floyd,00-0030574,yes,MIN,DT,2.0,0.0,,,,0.0,,,1.0,,1.0,,0.5,-8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2015.0,17.0,S.Floyd,00-0030574,no,MIN,DT,2.0,0.0,,,,0.0,,,,,1.0,,1.0,-3.0,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2015.0,12.0,S.Gary,00-0030682,no,MIA,,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2015.0,13.0,S.Gary,00-0030682,yes,MIA,,1.0,0.0,,,,0.0,,,,,,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,2015.0,14.0,S.Gary,00-0030682,yes,MIA,,0.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2015.0,16.0,S.Gary,00-0030682,yes,MIA,,0.0,0.0,,,,0.0,,,,,,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2015.0,17.0,S.Gary,00-0030682,yes,MIA,,1.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2015.0,1.0,S.Gilmore,00-0029542,yes,BUF,CB,0.0,0.0,,,,0.0,,,4.0,,,,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2015.0,2.0,S.Gilmore,00-0029542,yes,BUF,CB,0.0,0.0,,,,0.0,,,,,,,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2015.0,3.0,S.Gilmore,00-0029542,no,BUF,CB,0.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2015.0,4.0,S.Gilmore,00-0029542,yes,BUF,CB,0.0,0.0,,,,1.0,,,2.0,,,,0.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2015.0,5.0,S.Gilmore,00-0029542,no,BUF,CB,0.0,0.0,,,,1.0,,,4.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2015.0,6.0,S.Gilmore,00-0029542,yes,BUF,CB,0.0,0.0,,,,0.0,,,2.0,,,,0.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2015.0,7.0,S.Gilmore,00-0029542,no,BUF,CB,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2015.0,9.0,S.Gilmore,00-0029542,yes,BUF,CB,0.0,0.0,,,,0.0,,,1.0,,,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2015.0,10.0,S.Gilmore,00-0029542,no,BUF,CB,0.0,0.0,,,,0.0,,,2.0,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2015.0,11.0,S.Gilmore,00-0029542,no,BUF,CB,0.0,0.0,,,,1.0,,,2.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2015.0,12.0,S.Gilmore,00-0029542,no,BUF,CB,0.0,0.0,,,,0.0,,,1.0,,,,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2015.0,13.0,S.Gilmore,00-0029542,yes,BUF,CB,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2015.0,1.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,5.0,0.0,4.0,4.0,4.0,0.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2015.0,2.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,142.0,,,9.0,12.0,7.0,4.0,4.0,0.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2015.0,3.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,112.0,,,10.0,9.0,7.0,6.0,6.0,0.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2015.0,5.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,140.0,,,7.0,9.0,6.0,3.0,3.0,0.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2015.0,6.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,75.0,,,7.0,6.0,6.0,4.0,4.0,0.0,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2015.0,7.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,108.0,,,7.0,9.0,5.0,3.0,3.0,0.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2015.0,8.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,88.0,,,7.0,6.0,5.0,4.0,4.0,0.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2015.0,9.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,42.0,,,6.0,6.0,2.0,3.0,3.0,0.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2015.0,10.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,85.0,,,6.0,6.0,3.0,3.0,3.0,0.0,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2015.0,11.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,70.0,1.0,54.0,5.0,6.0,3.0,2.0,2.0,0.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,2015.0,12.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,47.0,,,4.0,3.0,2.0,3.0,3.0,0.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,2015.0,13.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,3.0,0.0,,4.0,4.0,0.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2015.0,14.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,92.0,,,6.0,6.0,5.0,3.0,3.0,0.0,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2015.0,15.0,S.Gostkowski,00-0024333,yes,NE,K,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,155.0,1.0,48.0,8.0,12.0,6.0,3.0,3.0,0.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2015.0,16.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,79.0,,,6.0,6.0,5.0,2.0,2.0,0.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2015.0,17.0,S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,34.0,1.0,46.0,3.0,3.0,3.0,1.0,1.0,0.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2015.0,12.0,S.Graham,00-0019536,yes,ATL,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,31.0,,,,3.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2015.0,13.0,S.Graham,00-0019536,no,ATL,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,156.0,,,,12.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2015.0,15.0,S.Graham,00-0019536,no,ATL,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,113.0,,,,9.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,2015.0,16.0,S.Graham,00-0019536,yes,ATL,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,91.0,1.0,43.0,,6.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,2015.0,17.0,S.Graham,00-0019536,yes,ATL,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,51.0,1.0,45.0,,3.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2015.0,7.0,S.Harris,00-0031270,no,OAK,,1.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2015.0,13.0,S.Harris,00-0031270,yes,OAK,,1.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,2015.0,15.0,S.Harris,00-0031270,yes,OAK,,0.0,0.0,,,,0.0,,,,,,,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2015.0,17.0,S.Harris,00-0031270,no,OAK,,1.0,0.0,,,,0.0,,,,,1.0,,1.0,-9.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2015.0,1.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,87.0,,,7.0,9.0,3.0,2.0,2.0,0.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2015.0,2.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,54.0,,,4.0,3.0,3.0,2.0,2.0,0.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,2015.0,3.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,145.0,,,6.0,12.0,5.0,2.0,2.0,0.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2015.0,4.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,103.0,,,4.0,6.0,2.0,1.0,1.0,0.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2015.0,5.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,24.0,,,4.0,3.0,,3.0,3.0,0.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,2015.0,6.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,123.0,,,6.0,9.0,6.0,2.0,2.0,0.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2015.0,7.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,95.0,,,5.0,6.0,1.0,2.0,2.0,0.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,2015.0,8.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,50.0,1.0,47.0,4.0,6.0,4.0,1.0,1.0,0.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,2015.0,10.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,77.0,,,7.0,6.0,2.0,2.0,2.0,0.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,2015.0,11.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,33.0,,,6.0,3.0,2.0,4.0,2.0,2.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2015.0,12.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,7.0,0.0,3.0,4.0,3.0,1.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2015.0,13.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,23.0,,,7.0,3.0,1.0,5.0,5.0,0.0,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2015.0,14.0,S.Hauschka,00-0025944,no,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,6.0,0.0,6.0,5.0,5.0,0.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,2015.0,15.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,3.0,106.0,,,6.0,9.0,1.0,3.0,3.0,0.0,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,2015.0,16.0,S.Hauschka,00-0025944,yes,SEA,K,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,26.0,,,4.0,3.0,1.0,2.0,2.0,0.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
